pct_carrier_delay;pct_atc_delay;pct_weather_delay;airline
60.655.737.704.918;209.016.393.442.623;0;Southwest
25.478.199.718.706;108.509.142.053.446;0.435302390998594;Southwest
272.156.945.027.277;21.995.383.969.786;0.189467058329836;Southwest
319.626.168.224.299;0.247663551401869;0.116822429906542;Southwest
562.889.518.413.598;0.815864022662889;0.0084985835694051;Southwest
461.242.603.550.296;155.473.372.781.065;0.0650887573964497;Southwest
51.304.347.826.087;0.688405797101449;0.702898550724638;Southwest
228.037.904.124.861;135.117.056.856.187;0.141861761426979;Southwest
238.216.845.878.136;179.569.892.473.118;0.327956989247312;Southwest
500.668.151.447.661;264.810.690.423.163;0.55011135857461;Southwest
242.914.979.757.085;326.315.789.473.684;175.303.643.724.696;Southwest
348.351.648.351.648;0.264957264957265;0.231990231990232;Southwest
547.069.597.069.597;10.978.021.978.022;315.201.465.201.465;Southwest
317.503.486.750.349;103.277.545.327.755;0.0934449093444909;Southwest
321.428.571.428.571;111.309.523.809.524;0;Southwest
246.082.949.308.756;147.465.437.788.018;0.165898617511521;Southwest
251.356.382.978.723;271.329.787.234.043;0.33563829787234;Southwest
329.535.864.978.903;0.172995780590717;0.274261603375527;Southwest
718.483.412.322.275;295.260.663.507.109;0.886255924170616;Southwest
675.398.230.088.495;181.238.938.053.097;0.176991150442478;Southwest
3.992;1.578;0.054;Southwest
494.179.894.179.894;0.259259259259259;0.0634920634920635;Southwest
362.477.558.348.294;0.646319569120287;0.174147217235189;Southwest
193.555.370.524.563;239.800.166.527.893;0.3255620316403;Southwest
345.896.757.114.494;18.457.974.851.092;0.129715420251489;Southwest
319.465.648.854.962;0.511450381679389;0.652671755725191;Southwest
639.316.239.316.239;723.076.923.076.923;377.350.427.350.427;Southwest
79.023.746.701.847;195.250.659.630.607;0.211081794195251;Southwest
397.132.616.487.455;0.555555555555556;0.017921146953405;Southwest
326.146.515.783.204;109.529.481.834.425;0.144133412745682;Southwest
246.725.896.676.538;0.980256663376111;0.245475485357025;Southwest
272.111.017.661.901;232.279.226.240.538;114.667.788.057.191;Southwest
295.606.694.560.669;140.585.774.058.577;0.0648535564853557;Southwest
351.945.525.291.829;226.070.038.910.506;0.194552529182879;Southwest
543.040.685.224.839;18.779.443.254.818;0.0256959314775161;Southwest
391.949.152.542.373;148.474.576.271.186;0.145762711864407;Southwest
280.916.577.157.179;14.983.888.292.159;0.228786251342642;Southwest
375.290.215.588.723;145.107.794.361.526;0.172470978441128;Southwest
552.073.732.718.894;150.691.244.239.631;0.225806451612903;Southwest
320.588.235.294.118;104.079.696.394.687;0.0170777988614801;Southwest
555.891.238.670.695;0.981873111782477;0.0211480362537764;Southwest
476.744.186.046.512;0.828488372093023;0.290697674418605;Southwest
228.728.728.728.729;10.960.960.960.961;0;Southwest
365.787.370.103.917;550.199.840.127.898;213.269.384.492.406;Southwest
291.985.428.051.002;118.484.112.527.828;0.517304189435337;Southwest
420.512.820.512.821;182.735.042.735.043;0.213675213675214;Southwest
425.040.387.722.132;160.743.134.087.237;0.0953150242326333;Southwest
346.843.434.343.434;219.949.494.949.495;0.0176767676767677;Southwest
37.035.175.879.397;104.522.613.065.327;0.214824120603015;Southwest
446.916.890.080.429;0.941018766756032;0;Southwest
384.555.684.904.928;16.907.256.499.806;0.600310438494373;Southwest
456.629.392.971.246;0.875399361022364;0.225239616613419;Southwest
414.583.333.333.333;1.421.875;0.00260416666666667;Southwest
377.473.182.359.952;269.725.864.123.957;0.152562574493445;Southwest
373.885.350.318.471;120.557.324.840.764;194.028.662.420.382;Southwest
207.926.509.186.352;0.91758530183727;0.276115485564304;Southwest
515.732.546.705.998;132.841.691.248.771;0.0580137659783677;Southwest
273.579.849.946.409;0.872990353697749;0.218113612004287;Southwest
205.151.515.151.515;0.98030303030303;0.368939393939394;Southwest
346.348.670.325.032;15.994.090.333.474;0.107218235542423;Southwest
253.691.275.167.785;105.177.372.962.608;0.13758389261745;Southwest
656.465.517.241.379;232.758.620.689.655;0.144396551724138;Southwest
236.617.100.371.747;0.862453531598513;0.154275092936803;Southwest
688.888.888.888.889;814.646.464.646.465;0.848484848484849;American
608.076.009.501.188;351.781.472.684.086;0.216152019002375;American
629.963.898.916.967;599.458.483.754.513;0.572202166064982;American
596.478.873.239.437;438.732.394.366.197;0;American
825.609.756.097.561;497.560.975.609.756;0;American
803.831.417.624.521;362.452.107.279.694;0.0421455938697318;American
736.341.161.928.307;288.627.935.723.115;0.353522867737948;American
0;0;0;American
716.990.291.262.136;0.966019417475728;0;American
808.139.534.883.721;0.0581395348837209;0.0232558139534884;American
677.272.727.272.727;403.787.878.787.879;0;American
529.807.692.307.692;0.942307692307692;0;American
312.056.737.588.653;40.709.219.858.156;0.0141843971631206;American
124.814.814.814.815;0.611111111111111;0;American
365.535.956.580.733;298.507.462.686.567;0.297150610583446;American
717.206.982.543.641;693.017.456.359.102;0.551122194513716;American
274.424.764.111.902;402.218.175.798.709;0.169177288528389;American
610.909.090.909.091;138.181.818.181.818;174.545.454.545.455;American
66.974.358.974.359;316.410.256.410.256;0;American
930.927.835.051.546;762.886.597.938.144;0.845360824742268;American
575.252.525.252.525;474.242.424.242.424;0.111111111111111;American
706.746.031.746.032;102.539.682.539.683;0;American
753.448.275.862.069;474.137.931.034.483;0;American
580.145.278.450.363;546.489.104.116.223;0.491525423728813;American
121.428.571.428.571;921.428.571.428.571;0;American
7.2;12.8;0;American
989.655.172.413.793;26.551.724.137.931;0;American
740.740.740.740.741;216.666.666.666.667;0;American
491.814.946.619.217;206.405.693.950.178;0;American
743.661.971.830.986;103.556.338.028.169;0.0809859154929577;American
45.045.045.045.045;445.945.945.945.946;0.900900900900901;American
664.625.850.340.136;271.428.571.428.571;0.0204081632653061;American
105.666.666.666.667;526.666.666.666.667;646.666.666.666.667;American
554.807.692.307.692;267.307.692.307.692;0.5;American
513.155.555.555.556;273.422.222.222.222;0.231111111111111;American
837.931.034.482.759;827.586.206.896.552;0;American
647.118.155.619.597;727.089.337.175.792;0.698847262247839;American
578.367.875.647.668;538.169.257.340.242;0.167098445595855;American
326.001.635.322.976;324.121.013.900.245;0.158626328699918;American
46.046.511.627.907;465.116.279.069.767;0;American
696.268.656.716.418;258.955.223.880.597;0.507462686567164;American
495.774.647.887.324;242.253.521.126.761;0.471830985915493;American
7.242.656.449.553;566.283.524.904.215;0.339719029374202;American
805.504.587.155.963;327.522.935.779.817;0;American
618.867.924.528.302;89.811.320.754.717;0.122641509433962;American
38.989.417.989.418;362.989.417.989.418;0.280687830687831;American
61.455.938.697.318;425.670.498.084.291;135.249.042.145.594;American
509.219.858.156.028;486.879.432.624.113;0.074468085106383;American
21.375;3.625;0;American
958.620.689.655.172;496.551.724.137.931;0;American
96.865.671.641.791;32.089.552.238.806;0.54228855721393;American
11.241.134.751.773;247.517.730.496.454;0;American
568.965.517.241.379;837.931.034.482.759;0;American
275.213.890.286.865;467.916.456.970.307;0.151987921489683;American
606.896.551.724.138;305.172.413.793.103;0;American
767.153.284.671.533;408.029.197.080.292;0.357664233576642;American
9.5;125.925.925.925.926;0;American
287.333.333.333.333;5.18;0.433333333333333;American
806.292.134.831.461;746.966.292.134.831;0.539325842696629;American
789.090.909.090.909;172.727.272.727.273;0;American
653.333.333.333.333;8.125;199.166.666.666.667;American
663.837.638.376.384;236.531.365.313.653;0.298892988929889;American
727.631.578.947.368;172.368.421.052.632;0;American
293.103.448.275.862;755.172.413.793.103;0;American
593.582.887.700.535;411.229.946.524.064;0.368983957219251;American
767.447.916.666.667;746.875;0.0807291666666667;American
549.678.800.856.531;717.344.753.747.323;0.271948608137045;American
430.263.157.894.737;159.210.526.315.789;0;American
84.040.404.040.404;801.683.501.683.502;0.2996632996633;American
6.25;9.71;0.7425;American
651.388.888.888.889;396.527.777.777.778;0.0347222222222222;American
100.603.448.275.862;289.870.689.655.172;0.021551724137931;American
886.206.896.551.724;950.344.827.586.207;0.558620689655172;American
101.588.785.046.729;807.476.635.514.019;0.373831775700935;American
498.857.142.857.143;311.142.857.142.857;0.9;American
536.628.643.852.978;529.911.280.101.394;0.666666666666667;American
13.25;7.55;0;American
448.275.862.068.965;136.206.896.551.724;0;American
618.503.118.503.119;244.490.644.490.645;0.17047817047817;American
114.478.260.869.565;370.434.782.608.696;0.321739130434783;American
809.712.230.215.827;119.892.086.330.935;0.543165467625899;American
0;37.037.037.037.037;0;American
0;0;0;Alaska
0;707.407.407.407.407;403.703.703.703.704;Alaska
268.779.564.806.055;558.183.538.315.989;0.241248817407758;Alaska
0;344.827.586.206.897;0;Alaska
344.827.586.206.897;0;0;Alaska
107.594.936.708.861;546.835.443.037.975;105.063.291.139.241;Alaska
260.344.827.586.207;129.137.931.034.483;0;Alaska
641.379.310.344.828;393.103.448.275.862;0;Alaska
11.969.696.969.697;26.969.696.969.697;0;Alaska
0;0;0;Alaska
451.724.137.931.035;193.103.448.275.862;282.758.620.689.655;Alaska
204.597.701.149.425;0.597701149425287;0;Alaska
403.448.275.862.069;839.080.459.770.115;0;Alaska
486.206.896.551.724;720.689.655.172.414;0;Alaska
517.241.379.310.345;109.310.344.827.586;0;Alaska
411.585.365.853.659;484.451.219.512.195;0.414634146341463;Alaska
359.259.259.259.259;15.679.012.345.679;0;Alaska
370.935.960.591.133;117.586.206.896.552;0;Alaska
772.413.793.103.448;213.793.103.448.276;0;Alaska
281.818.181.818.182;378.321.678.321.678;0.304195804195804;Alaska
0.804597701149425;954.022.988.505.747;0;Alaska
374.137.931.034.483;201.149.425.287.356;0.574712643678161;Alaska
153.353.658.536.585;114.024.390.243.902;0;Alaska
224.285.714.285.714;117.857.142.857.143;0.0880952380952381;Alaska
212.068.965.517.241;144.310.344.827.586;172.413.793.103.448;Alaska
0;862.068.965.517.241;0;Alaska
689.655.172.413.793;137.931.034.482.759;0;Alaska
475.862.068.965.517;125.172.413.793.103;0;Alaska
0.62111801242236;445.341.614.906.832;0;Alaska
107.906.976.744.186;403.720.930.232.558;0;Alaska
303.488.372.093.023;237.209.302.325.581;0.151162790697674;Alaska
113.924.050.632.911;0.126582278481013;0;Alaska
365.546.218.487.395;558.823.529.411.765;0.00840336134453781;Alaska
443.023.255.813.953;18.953.488.372.093;0.36046511627907;Alaska
246.132.971.506.106;350.746.268.656.716;0.0352781546811398;Alaska
341.880.341.880.342;128.205.128.205.128;0;Alaska
636.206.896.551.724;118.965.517.241.379;291.379.310.344.828;Alaska
203.680.981.595.092;117.177.914.110.429;0;Alaska
511.309.523.809.524;226.488.095.238.095;0;Alaska
640.322.580.645.161;166.129.032.258.065;0;Alaska
203.576.887.801.895;498.287.985.325.589;0.122286762457964;Alaska
291.489.361.702.128;148.510.638.297.872;0;Alaska
373.563.218.390.805;0.229885057471264;0;Alaska
281.818.181.818.182;205.909.090.909.091;0;Alaska
488.571.428.571.429;2.4;0.0714285714285714;Alaska
334.892.086.330.935;0.424460431654676;0;Alaska
0;344.827.586.206.897;0;Alaska
222.222.222.222.222;444.444.444.444.444;0;Alaska
337.931.034.482.759;0.724137931034483;0;Alaska
101.724.137.931.034;198.275.862.068.966;0;Alaska
748.241.206.030.151;101.758.793.969.849;0;Jet Blue
913.793.103.448.276;668.390.804.597.701;0.574712643678161;Jet Blue
369.519.580.137.263;362.858.296.326.201;0.0137262817924909;Jet Blue
440.963.855.421.687;0.91566265060241;0;Jet Blue
986.029.411.764.706;222.058.823.529.412;0;Jet Blue
630.183.727.034.121;298.162.729.658.793;0;Jet Blue
9.2;791.764.705.882.353;0;Jet Blue
420.769.230.769.231;306.923.076.923.077;0.0307692307692308;Jet Blue
6.9;3.2;0;Jet Blue
65.515.873.015.873;339.285.714.285.714;0.170634920634921;Jet Blue
582.716.049.382.716;116.666.666.666.667;0;Jet Blue
347.945.205.479.452;151.624.266.144.814;0.195694716242661;Jet Blue
653.256.704.980.843;731.187.739.463.602;0;Jet Blue
738.888.888.888.889;148.333.333.333.333;0;Jet Blue
573.573.573.573.574;23.993.993.993.994;0;Jet Blue
574.172.185.430.464;421.523.178.807.947;0.0960264900662252;Jet Blue
906.944.444.444.444;383.333.333.333.333;0;Jet Blue
402.792.109.256.449;369.529.590.288.316;0.0603945371775417;Jet Blue
749.354.838.709.677;764.838.709.677.419;0;Jet Blue
533.846.153.846.154;100.615.384.615.385;0;Jet Blue
576.551.724.137.931;880.689.655.172.414;0;Jet Blue
197.806.451.612.903;250.322.580.645.161;0;Jet Blue
601.027.146.001.467;53.925.165.077.036;0.0689655172413793;Jet Blue
803.030.303.030.303;141.515.151.515.152;0;Jet Blue
400.819.672.131.148;395.901.639.344.262;0;Jet Blue
521.985.815.602.837;929.078.014.184.397;0;Jet Blue
844.567.219.152.855;886.372.007.366.482;0;Jet Blue
441.791.044.776.119;419.402.985.074.627;0;Jet Blue
434.615.384.615.385;10.5;0;Jet Blue
507.563.025.210.084;473.109.243.697.479;0;Jet Blue
456.896.551.724.138;394.827.586.206.897;0;Jet Blue
5.975;2.1;0;Jet Blue
618.274.111.675.127;349.746.192.893.401;0;Jet Blue
500.909.090.909.091;265.454.545.454.545;0;Jet Blue
65.981.308.411.215;186.915.887.850.467;0;Jet Blue
417.796.610.169.492;656.779.661.016.949;0;Jet Blue
478.205.128.205.128;112.051.282.051.282;0;Jet Blue
447.445.255.474.453;21.021.897.810.219;0;Jet Blue
336.421.725.239.617;100.830.670.926.518;0;Jet Blue
836.363.636.363.636;307.727.272.727.273;0;Jet Blue
6.5;589.285.714.285.714;0;Jet Blue
9;420.689.655.172.414;0;Jet Blue
62.970.297.029.703;202.970.297.029.703;0;Jet Blue
397.590.361.445.783;68.433.734.939.759;0;Jet Blue
102.073.170.731.707;507.317.073.170.732;0;Jet Blue
187.931.034.482.759;0.862068965517241;0;Jet Blue
581.944.444.444.445;263.888.888.888.889;0;Jet Blue
119.013.157.894.737;230.921.052.631.579;0;Jet Blue
630.985.915.492.958;817.464.788.732.394;0.0140845070422535;Jet Blue
304.597.701.149.425;135.632.183.908.046;0;Delta
344.827.586.206.897;475.862.068.965.517;0;Delta
222.222.222.222.222;0;0;Delta
339.655.172.413.793;891.379.310.344.828;0;Delta
246.518.599.264.205;47.618.204.115.002;0.174274424308489;Delta
345.859.872.611.465;422.292.993.630.573;0;Delta
411.042.944.785.276;0.503067484662577;0;Delta
826.086.956.521.739;102.898.550.724.638;0;Delta
435.714.285.714.286;136.428.571.428.571;0;Delta
356.306.306.306.306;197.297.297.297.297;0;Delta
156.451.612.903.226;0.693548387096774;0;Delta
252.727.272.727.273;269.090.909.090.909;0.325252525252525;Delta
0.78740157480315;159.842.519.685.039;0;Delta
401.012.145.748.988;184.615.384.615.385;0.0283400809716599;Delta
106.818.181.818.182;8;0;Delta
746.153.846.153.846;0.230769230769231;0;Delta
179.310.344.827.586;510.344.827.586.207;0;Delta
256.923.076.923.077;0.976923076923077;0.165384615384615;Delta
650.819.672.131.148;0.311475409836066;132.786.885.245.902;Delta
205.621.301.775.148;305.029.585.798.817;0.00887573964497041;Delta
243.396.226.415.094;0.132075471698113;0;Delta
172.413.793.103.448;0;0;Delta
331.968.503.937.008;102.047.244.094.488;0.0330708661417323;Delta
309.230.769.230.769;233.846.153.846.154;0;Delta
430.656.934.306.569;262.773.722.627.737;0.781021897810219;Delta
361.616.161.616.162;263.636.363.636.364;0;Delta
339.478.957.915.832;729.258.517.034.068;0.623246492985972;Delta
460.968.660.968.661;457.264.957.264.957;0.301994301994302;Delta
244.887.039.239.001;275.356.718.192.628;0.103151010701546;Delta
514.545.454.545.455;274.545.454.545.455;0;Delta
354.838.709.677.419;0.419354838709677;0;Delta
575.862.068.965.517;0;0;Delta
242.627.345.844.504;878.552.278.820.375;0.302949061662198;Delta
160.493.827.160.494;264.197.530.864.198;0;Delta
344.827.586.206.897;103.448.275.862.069;103.448.275.862.069;Delta
347.926.267.281.106;308.064.516.129.032;0;Delta
134.939.759.036.145;180.722.891.566.265;0;Delta
0.666666666666667;104.444.444.444.444;0;Delta
232.558.139.534.884;232.558.139.534.884;0;Delta
221.818.181.818.182;263.636.363.636.364;0;Delta
3.3;14.7;0;Delta
427.058.823.529.412;167.058.823.529.412;111.764.705.882.353;Delta
0;0;169.491.525.423.729;Delta
7;0.0175438596491228;0;Delta
417.241.379.310.345;0.0344827586206897;0;Delta
455.670.103.092.783;668.556.701.030.928;0;Delta
166.666.666.666.667;22.962.962.962.963;0.333333333333333;Delta
593.827.160.493.827;0.432098765432099;0;Delta
309.452.736.318.408;132.835.820.895.522;0;Delta
351.428.571.428.571;742.857.142.857.143;0;Delta
975.862.068.965.517;862.068.965.517.241;0;Delta
232.698.412.698.413;296.507.936.507.937;0.0349206349206349;Delta
0;0.428571428571429;13.265.306.122.449;Delta
0;281.395.348.837.209;0;Delta
519.135.802.469.136;190.740.740.740.741;0.12037037037037;Delta
239.941.690.962.099;270.772.594.752.187;0.168367346938776;Delta
655.172.413.793.103;724.137.931.034.483;0;Delta
37.438.202.247.191;576.966.292.134.831;0.0179775280898876;Delta
356.628.242.074.928;665.201.729.106.628;0.121757925072046;Delta
163.448.275.862.069;0.896551724137931;0;Delta
261.060.032.449.973;522.931.314.223.905;0.241211465657112;Delta
5.375;295.833.333.333.333;0;Delta
102.068.965.517.241;358.620.689.655.172;0;Delta
548.648.648.648.649;104.054.054.054.054;0.0810810810810811;Delta
418.965.517.241.379;109.310.344.827.586;0.344827586206897;Delta
